Points,GEO12_ID,min_tower_distance,min_hospital_distance,min_food_distance,min_parking_distance,min_tower_distance_scaled,min_hospital_distance_scaled,min_food_distance_scaled,min_parking_distance_scaled,TotPop,NatWalkInd,TotPop_scaled,NatWalkInd_scaled,score
"(-96.72017908072303, 31.023403632198825)",483960000000.0,0.006067315,0.305943003,0.059716362,0.546159455,0.068557213,0.455513092,0.168926728,0.483837244,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6390395594114959
"(-96.72040042913771, 30.515312326890108)",480520000000.0,0.001176646,0.006172102,0.033897408,0.384057718,0.013101526,0.00902371,0.095796422,0.340117239,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7219215358797612
"(-96.72143120206009, 30.331472165788295)",480520000000.0,0.009470186,0.188625393,0.20536328,0.467969092,0.107142636,0.280776095,0.581461011,0.414513376,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6304034945754133
"(-96.72178193866749, 30.516119577020376)",480520000000.0,0.00041869,0.006635469,0.034526193,0.385166077,0.004507006,0.009713866,0.097577412,0.341099913,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.724461693358022
"(-96.72213398328263, 30.81629283429865)",483320000000.0,0.014840653,0.258661613,0.141952794,0.419366523,0.168038782,0.385090517,0.40185543,0.371422156,2713,9.5,0.2905955441302485,1.0000000000000002,0.6547716837183041
"(-96.72228790407719, 30.51536650280491)",480520000000.0,0.000731317,0.007494517,0.03537596,0.385858128,0.008051909,0.010993363,0.099984313,0.341713489,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7228549877058481
"(-96.72365467756794, 30.86312175398151)",483320000000.0,0.013819341,0.253840941,0.125338961,0.44441037,0.156458038,0.377910438,0.354797958,0.393626125,2713,9.5,0.2905955441302485,1.0000000000000002,0.6534348033269997
"(-96.72377164150757, 30.539365904072458)",480520000000.0,0.005874298,0.020684679,0.030333272,0.381451195,0.066368572,0.030639256,0.085701267,0.337806285,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7036967912275872
"(-96.72464202400288, 30.513452161569262)",480520000000.0,0.001119922,0.010528623,0.038405668,0.388647619,0.012458336,0.015512468,0.108565742,0.344186662,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7198924949232394
"(-96.73121341684761, 30.369013430752105)",480520000000.0,0.009392171,0.151740254,0.170373742,0.455449229,0.106258014,0.225838064,0.482355693,0.403413219,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6412696502710655
"(-96.7320230468322, 30.401314691563908)",480520000000.0,0.009523466,0.119737066,0.139433562,0.439347359,0.107746777,0.178171385,0.394719888,0.389137241,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6516000939232394
"(-96.732054904847, 30.968398783237408)",483960000000.0,0.011735629,0.26914968,0.056265143,0.515687132,0.132830664,0.400711816,0.159151401,0.456820369,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.628888428759322
"(-96.73212279316522, 30.509644557885903)",480520000000.0,0.001369401,0.018825429,0.046712191,0.396892296,0.015287195,0.027870023,0.132093361,0.351496423,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7148057934449786
"(-96.73251071387611, 30.926320759961392)",483960000000.0,0.015176009,0.254328096,0.07816258,0.488671101,0.171841412,0.378636024,0.221174296,0.432867854,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6219139519332351
"(-96.73367775182633, 30.167178748336255)",484772000000.0,0.002773561,0.334754124,0.294051834,0.587140622,0.031209076,0.498425394,0.832664874,0.5201713,2715,7.0,0.29080976863753216,0.6938775510329029,0.6136949282427404
"(-96.73368400236403, 30.603209710226963)",480520000000.0,0.018646359,0.084951001,0.078040832,0.382972404,0.211191986,0.126359789,0.220829455,0.339154995,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6428174124015001
"(-96.73581089880547, 30.524196921379904)",480520000000.0,0.003987892,0.019831484,0.043838422,0.39664071,0.044978465,0.029368477,0.123953621,0.351273366,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7048447317928046
"(-96.73709774673938, 30.645454934027608)",480520000000.0,0.0401272,0.127116662,0.117283396,0.386767645,0.454764929,0.189162816,0.331981158,0.342519869,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.5493627486623698
"(-96.73721281483188, 30.53986373352276)",480520000000.0,0.01643402,0.028733222,0.043760009,0.39449042,0.186106093,0.042627041,0.123731523,0.349366911,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6558531730971524
"(-96.73935297126741, 30.998406237287316)",483960000000.0,0.017542212,0.276495813,0.06415936,0.541578942,0.198671973,0.411653405,0.181511196,0.479776143,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.596554600585409
"(-96.7405802097224, 30.937126289299766)",483960000000.0,0.022965073,0.249784119,0.077350074,0.501736071,0.26016222,0.371868064,0.218872932,0.444451305,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5875589628897568
"(-96.74543004469838, 30.49747126478835)",480520000000.0,0.003834334,0.036747997,0.064621571,0.413153161,0.043237264,0.054564531,0.182820376,0.365913367,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6967032879232393
"(-96.74647019345659, 30.482507232585906)",480520000000.0,0.003382034,0.048072187,0.075262636,0.418846127,0.038108604,0.07143118,0.212960417,0.370960771,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6946877817493263
"(-96.74822582732989, 30.524839346047102)",480520000000.0,0.008554032,0.032165345,0.055756304,0.408541527,0.096754288,0.047738966,0.157710154,0.361824675,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6808993370971524
"(-96.74990681200072, 31.06295133102878)",483960000000.0,0.019919141,0.306349751,0.108870002,0.595419285,0.225624158,0.456118917,0.308150832,0.527511193,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5631370776288872
"(-96.75125994197985, 30.743248563248144)",483320000000.0,0.01563613,0.225919798,0.207627406,0.418457364,0.177058759,0.336323701,0.587873983,0.370616093,2713,9.5,0.2905955441302485,1.0000000000000002,0.6459472033269997
"(-96.75253720716994, 30.457169890479943)",480520000000.0,0.008094689,0.07249716,0.098487444,0.43349335,0.09154576,0.107810598,0.278742994,0.383947054,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6671421510101959
"(-96.75286582888103, 30.427333888563215)",480520000000.0,0.008476586,0.099603815,0.123820951,0.445883064,0.095876123,0.148184209,0.350498307,0.394931821,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6569399786623698
"(-96.75343049632687, 31.13251219584294)",483960000000.0,0.025430838,0.354451632,0.1688568,0.650920376,0.288121722,0.527763559,0.478059064,0.576718667,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5137808524984525
"(-96.75406247745879, 30.35312744031561)",480520000000.0,0.018442112,0.171095358,0.192097865,0.483266451,0.208876004,0.254666241,0.543887688,0.428076071,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.5930693499232393
"(-96.75462883613875, 30.466557136453613)",480520000000.0,0.008412532,0.065720827,0.092504633,0.431990732,0.095149815,0.097717688,0.261797117,0.382614828,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6675275490536742
"(-96.75824084475667, 30.466935291816593)",480520000000.0,0.005711763,0.067586843,0.094649182,0.435232699,0.064525578,0.100496999,0.267871395,0.385489168,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6767947484884568
"(-96.75998381159233, 30.95818649322791)",483960000000.0,0.03337012,0.239500854,0.085882551,0.530091082,0.378145867,0.356551805,0.243040552,0.469590964,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5373921016288873
"(-96.76029544684044, 30.767764625682076)",483320000000.0,0.011329598,0.235078515,0.200053132,0.434768599,0.128226651,0.349965018,0.566420401,0.385077695,2713,9.5,0.2905955441302485,1.0000000000000002,0.6582418256313476
"(-96.76289683107638, 30.68126935441605)",483320000000.0,0.034047334,0.167802609,0.160564632,0.416195631,0.385824842,0.249761904,0.454572105,0.368610832,2713,9.5,0.2905955441302485,1.0000000000000002,0.583589685892217
"(-96.76458498872051, 30.47291839925311)",480520000000.0,0.001924372,0.0673742,0.095010504,0.43912183,0.021580056,0.100180281,0.268894813,0.388937286,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6905022498797612
"(-96.76788927841308, 30.391246719662615)",480520000000.0,0.013340721,0.138687742,0.16266259,0.475602524,0.15103093,0.206397191,0.460514418,0.421281206,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6212763860971525
"(-96.76863660760894, 30.495295641586228)",480520000000.0,0.0036165,0.057777286,0.085393841,0.435978007,0.040767225,0.085886297,0.241656317,0.386149961,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6866037163145438
"(-96.76943603875509, 30.802193893516442)",483320000000.0,0.009937219,0.215313866,0.190560868,0.455951877,0.11243836,0.32052685,0.539534256,0.403858869,2713,9.5,0.2905955441302485,1.0000000000000002,0.6596497060226519
"(-96.77053950721353, 30.493113845558238)",480520000000.0,0.003801146,0.06044212,0.088113585,0.43843117,0.042860948,0.089855395,0.249359794,0.388324944,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6846114457493263
"(-96.77151608475285, 30.49447671680972)",480520000000.0,0.002658095,0.060732131,0.088317168,0.43897134,0.029899795,0.090287348,0.249936426,0.388803861,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6889092415319351
"(-96.77379656068474, 30.57930742481535)",480520000000.0,0.021276731,0.082495709,0.091086997,0.424712911,0.24101797,0.12270279,0.257781766,0.376162284,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6181234343145436
"(-96.77444262395363, 30.152932564104123)",484772000000.0,0.00367349,0.371655336,0.335225609,0.625368072,0.041413445,0.553387365,0.949286593,0.554063899,2715,7.0,0.29080976863753216,0.6938775510329029,0.5908966919818709
"(-96.77791706452703, 30.536432592900123)",480520000000.0,0.028380923,0.063644843,0.084301769,0.435061277,0.32157297,0.094625643,0.238563102,0.385337184,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.5889693739232393
"(-96.78103472105612, 30.48275032810647)",480520000000.0,0.0116799,0.074596696,0.102405762,0.451541861,0.132198754,0.11093772,0.289841342,0.399948931,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6468176102275872
"(-96.78122563764227, 30.924374812609056)",483320000000.0,0.007236048,0.207194756,0.118625121,0.526447116,0.081809567,0.30843396,0.335781495,0.46636021,2713,9.5,0.2905955441302485,1.0000000000000002,0.6579481958922172
"(-96.78409739368539, 30.43473355423913)",480520000000.0,0.011696872,0.108883569,0.135866134,0.471271336,0.132391197,0.162005802,0.384615407,0.417441158,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6343254577493265
"(-96.78716116235944, 30.410174480533286)",480520000000.0,0.020279648,0.130661794,0.156859529,0.484222598,0.229711975,0.194443061,0.444077669,0.428923795,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.5924851603145438
"(-96.78745967646591, 30.843379971573906)",483320000000.0,0.011349229,0.190528595,0.176801087,0.48983022,0.128449244,0.283610792,0.50056068,0.433895534,2713,9.5,0.2905955441302485,1.0000000000000002,0.6469327165443911
"(-96.79086514159759, 30.86376014453501)",483320000000.0,0.01880261,0.186669637,0.163693237,0.502398828,0.212963728,0.277863122,0.463433649,0.445038908,2713,9.5,0.2905955441302485,1.0000000000000002,0.615524535544391
"(-96.79115429523326, 30.71333039920689)",483320000000.0,0.015579364,0.207242794,0.202105361,0.449659671,0.176415084,0.308505511,0.572233191,0.398280175,2713,9.5,0.2905955441302485,1.0000000000000002,0.6384383218487388
"(-96.79214939055063, 30.61300624354483)",480520000000.0,0.01022946,0.119912644,0.125000981,0.441102224,0.115752105,0.178432897,0.353840654,0.39069311,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6500404480971524
"(-96.79324071810454, 30.46180554849164)",480520000000.0,0.00786122,0.096391582,0.124269735,0.469846883,0.088898439,0.143399795,0.351769454,0.416178232,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6521296939232394
"(-96.79725193491124, 31.084509019568195)",483960000000.0,0.041098416,0.289578253,0.157881068,0.643471174,0.465777623,0.431138855,0.446971105,0.570114177,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.45983743402019167
"(-96.80287598205035, 30.749177503404745)",483320000000.0,0.014471027,0.205611192,0.201678618,0.469643998,0.163847559,0.306075344,0.571024474,0.415998353,2713,9.5,0.2905955441302485,1.0000000000000002,0.6368050027183042
"(-96.80592838700412, 30.997550392070885)",483320000000.0,0.012884969,0.221225663,0.129501566,0.590583178,0.145863122,0.329332089,0.366588233,0.523223482,2713,9.5,0.2905955441302485,1.0000000000000002,0.6136421314139562
"(-96.80680473243639, 30.656510922244884)",483320000000.0,0.007832877,0.163694277,0.165267569,0.457085015,0.088577061,0.243642808,0.46789283,0.404863513,2713,9.5,0.2905955441302485,1.0000000000000002,0.6740574759356955
"(-96.81745827137408, 30.43193015431708)",480520000000.0,0.002954159,0.134052647,0.161820163,0.503140171,0.033256894,0.199493517,0.458128303,0.445696186,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6541530050971525
"(-96.817743095514, 30.50876242669822)",480520000000.0,0.018320242,0.101945894,0.127099264,0.479890649,0.207494116,0.151672584,0.359783887,0.425083073,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6070735475754133
"(-96.82037214450217, 30.543063535209907)",480520000000.0,0.021301695,0.106471352,0.126947935,0.475652671,0.241301043,0.15841296,0.35935526,0.421325666,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.5963471167493264
"(-96.82519484378587, 30.824229918864226)",483320000000.0,0.018490528,0.155906975,0.153277954,0.515878664,0.209425,0.232044126,0.43393312,0.456990182,2713,9.5,0.2905955441302485,1.0000000000000002,0.6158731945443912
"(-96.82786559697284, 30.599940099467226)",480520000000.0,0.037670734,0.137131892,0.148660838,0.477205935,0.426910862,0.204079853,0.420855476,0.422702795,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.5266487387928046
"(-96.82847198755667, 30.744249653302862)",483320000000.0,0.007642592,0.187322868,0.183108369,0.493058061,0.086419396,0.278836068,0.518425597,0.43675735,2713,9.5,0.2905955441302485,1.0000000000000002,0.6599872410226519
"(-96.83313638870375, 30.476387256970757)",480520000000.0,0.015041769,0.124607584,0.151756771,0.503190839,0.170319251,0.185425706,0.42962448,0.445741108,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.608314457358022
"(-96.83814772801419, 30.87931905566897)",483320000000.0,0.011628978,0.140941833,0.134579519,0.551386764,0.13162134,0.209754515,0.380971166,0.488471795,2713,9.5,0.2905955441302485,1.0000000000000002,0.6352570180661301
"(-96.84232885213551, 30.751258267103886)",483320000000.0,0.007888843,0.172077242,0.167819002,0.508239112,0.089211656,0.256128694,0.475119579,0.450216926,2713,9.5,0.2905955441302485,1.0000000000000002,0.6572045759791738
"(-96.84530295954025, 30.728366741457965)",483320000000.0,0.011276652,0.184982464,0.17652958,0.505756186,0.127626288,0.275350188,0.499791657,0.448015554,2713,9.5,0.2905955441302485,1.0000000000000002,0.6427002432835215
"(-96.85008392631711, 31.05423301724935)",483320000000.0,0.008210059,0.234088774,0.187286319,0.660927758,0.092853951,0.348490862,0.530259335,0.58559125,2713,9.5,0.2905955441302485,1.0000000000000002,0.6024378422400432
"(-96.85582634789766, 30.717753488751846)",483320000000.0,0.003729668,0.185495766,0.162584909,0.513936434,0.042050449,0.276114718,0.460294392,0.455268193,2713,9.5,0.2905955441302485,1.0000000000000002,0.6716271274139562
"(-96.8559134162456, 30.708735129382493)",483320000000.0,0.002911851,0.192341331,0.159162942,0.512397617,0.032777157,0.286310744,0.450601918,0.453903873,2713,9.5,0.2905955441302485,1.0000000000000002,0.6753052728052606
"(-96.85695857848391, 30.787520965205875)",483320000000.0,0.018964842,0.139491374,0.135664087,0.532606357,0.214803286,0.20759415,0.384043125,0.471821017,2713,9.5,0.2905955441302485,1.0000000000000002,0.6120761077183041
"(-96.8603195468617, 30.710746771609212)",483320000000.0,0.000848013,0.188010398,0.155762851,0.517085039,0.009375136,0.279860099,0.44097141,0.458059758,2713,9.5,0.2905955441302485,1.0000000000000002,0.6826987615443911
"(-96.86150090974407, 30.703724900260575)",483320000000.0,0.001170614,0.192840224,0.152211775,0.517076087,0.013033138,0.287053813,0.430913246,0.458051821,2713,9.5,0.2905955441302485,1.0000000000000002,0.6815537150226519
"(-96.86200325550656, 30.45125208664736)",480520000000.0,0.001758829,0.161010786,0.188550789,0.538288986,0.019702949,0.239645923,0.533840854,0.476859256,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6429904852275872
"(-96.86241094771134, 30.517025335749388)",480520000000.0,0.014245321,0.146019982,0.169867947,0.521721493,0.16128826,0.217318089,0.480923067,0.462170456,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6021241170971525
